Яйцо из «Инстаграма»	0.356	http://www.wikidata.org/entity/Q60621480	интернет мем
лягушонок Пепе	0.341	http://www.wikidata.org/entity/Q21994166	интернет мем
Шлëпа	0.222	http://www.wikidata.org/entity/Q107162754	интернет мем
Рикроллинг	0.22	http://www.wikidata.org/entity/Q695677	интернет мем
Doge	0.217	http://www.wikidata.org/entity/Q15613810	интернет мем
Морбиус	0.077	http://www.wikidata.org/entity/Q55405369	интернет мем
Чак Норрис	0.0	http://www.wikidata.org/entity/Q2673	интернет мем
Инцидент с Уиллом Смитом и Крисом Роком	0.0	http://www.wikidata.org/entity/Q111411145	интернет мем
Лин	0.0	http://www.wikidata.org/entity/Q899641	интернет мем
Факты о Чаке Норрисе	-0.042	http://www.wikidata.org/entity/Q937633	интернет мем
Ахэгао	-0.042	http://www.wikidata.org/entity/Q54855979	интернет мем
список интернет-феноменов	-0.044	http://www.wikidata.org/entity/Q6023923	интернет мем
Шок-сайты	-0.111	http://www.wikidata.org/entity/Q1071902	интернет мем
Русский военный корабль, иди на хуй	-0.167	http://www.wikidata.org/entity/Q111019657	интернет мем
Эффект Манделы	-0.196	http://www.wikidata.org/entity/Q54765858	интернет мем
порноместь	-0.229	http://www.wikidata.org/entity/Q15056789	интернет мем
альтернативные правые	-0.5	http://www.wikidata.org/entity/Q23018230	интернет мем
