Just Dance 2022	0.562	http://www.wikidata.org/entity/Q99477498	музыкальная компьютерная игра
Guitar Hero III: Legends of Rock	0.523	http://www.wikidata.org/entity/Q1047938	музыкальная компьютерная игра
Guitar Hero II	0.417	http://www.wikidata.org/entity/Q1798154	музыкальная компьютерная игра
Guitar Hero	0.375	http://www.wikidata.org/entity/Q116578	музыкальная компьютерная игра
SingStar	0.229	http://www.wikidata.org/entity/Q1502333	музыкальная компьютерная игра
Beat Saber	0.146	http://www.wikidata.org/entity/Q53998035	музыкальная компьютерная игра
Dance Dance Revolution	0.136	http://www.wikidata.org/entity/Q908392	музыкальная компьютерная игра
Frets on Fire	0.104	http://www.wikidata.org/entity/Q1362771	музыкальная компьютерная игра
Just Dance 2020	0.104	http://www.wikidata.org/entity/Q64533003	музыкальная компьютерная игра
Just Dance	0.062	http://www.wikidata.org/entity/Q9016800	музыкальная компьютерная игра
Michael Jackson: The Experience	0.021	http://www.wikidata.org/entity/Q1308224	музыкальная компьютерная игра
Kingdom Hearts: Melody of Memory	-0.021	http://www.wikidata.org/entity/Q96603714	музыкальная компьютерная игра
Just Dance 2021	-0.045	http://www.wikidata.org/entity/Q98657399	музыкальная компьютерная игра
Hatsune Miku: Project DIVA (серия игр)	-0.062	http://www.wikidata.org/entity/Q553201	музыкальная компьютерная игра
Sayonara Wild Hearts	-0.125	http://www.wikidata.org/entity/Q76122450	музыкальная компьютерная игра
PaRappa the Rapper	-0.188	http://www.wikidata.org/entity/Q1340462	музыкальная компьютерная игра
To be on Top	-0.208	http://www.wikidata.org/entity/Q31837535	музыкальная компьютерная игра
Patapon 2: Don Chaka	-0.255	http://www.wikidata.org/entity/Q2671323	музыкальная компьютерная игра
Elite Beat Agents	-0.277	http://www.wikidata.org/entity/Q1196429	музыкальная компьютерная игра
Space Channel 5	-0.312	http://www.wikidata.org/entity/Q66058371	музыкальная компьютерная игра
Patapon 3	-0.312	http://www.wikidata.org/entity/Q4046527	музыкальная компьютерная игра
osu!	-0.417	http://www.wikidata.org/entity/Q307441	музыкальная компьютерная игра
музыкальная игра	-0.455	http://www.wikidata.org/entity/Q2632782	музыкальная компьютерная игра
